"1",0,209,209,8.6090844533925e-05,1.17468816311044
"1",3652,209,3861,8.6090844533925e-05,1.17468816311044
"1",6179,209,6388,8.6090844533925e-05,1.17468816311044
"1",8476,209,8685,8.6090844533925e-05,1.17468816311044
"1",10546,209,10755,8.6090844533925e-05,1.17468816311044
"1",12717,209,12926,8.6090844533925e-05,1.17468816311044
